order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-00541,2022-01-20,2022,Q1,1,January,Latin America,Argentina,Furniture,Desks,Government,4,451.93,1807.72,1175.16,632.56,34.99
ORD-02556,2022-01-20,2022,Q1,1,January,Europe,Italy,Electronics,Laptops,Government,4,1403.87,5615.48,4466.57,1148.91,20.46
ORD-05814,2022-01-20,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Organizers,Government,1,36.7,36.7,18.28,18.42,50.2
ORD-03161,2022-01-20,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Paper & Notebooks,Consumer,1,9.79,9.79,5.4,4.39,44.85
ORD-03425,2022-01-20,2022,Q1,1,January,North America,Mexico,Electronics,Laptops,Small Business,2,1093.44,2186.88,1721.42,465.46,21.28
ORD-09948,2022-01-20,2022,Q1,1,January,Latin America,Argentina,Office Supplies,Printers & Ink,Consumer,1,87.63,87.63,47.41,40.22,45.9
ORD-09585,2022-01-20,2022,Q1,1,January,Europe,Germany,Office Supplies,Organizers,Small Business,4,32.98,131.92,85.43,46.49,35.24
ORD-06422,2022-01-20,2022,Q1,1,January,North America,United States,Furniture,Desks,Corporate,1,765.1,765.1,530.89,234.21,30.61
ORD-00892,2022-01-21,2022,Q1,1,January,Latin America,Colombia,Electronics,Accessories,Corporate,3,113.29,339.87,262.51,77.36,22.76
ORD-06570,2022-01-21,2022,Q1,1,January,Europe,Italy,Electronics,Accessories,Consumer,1,29.71,29.71,24.41,5.3,17.83
ORD-02558,2022-01-21,2022,Q1,1,January,Asia Pacific,South Korea,Electronics,Smartphones,Consumer,1,256.46,256.46,213.87,42.59,16.61
ORD-07269,2022-01-21,2022,Q1,1,January,Latin America,Chile,Furniture,Office Chairs,Corporate,1,326.2,326.2,193.79,132.41,40.59
ORD-09567,2022-01-21,2022,Q1,1,January,Europe,Spain,Electronics,Laptops,Small Business,1,1299.33,1299.33,1090.96,208.37,16.04
ORD-08167,2022-01-21,2022,Q1,1,January,Asia Pacific,China,Furniture,Desks,Government,1,1407.73,1407.73,920.17,487.56,34.63
ORD-09524,2022-01-21,2022,Q1,1,January,Latin America,Chile,Clothing,Accessories,Government,1,17.49,17.49,8.45,9.04,51.68
ORD-07207,2022-01-22,2022,Q1,1,January,Europe,Italy,Office Supplies,Printers & Ink,Consumer,1,49.43,49.43,31.77,17.66,35.74
ORD-02918,2022-01-22,2022,Q1,1,January,Asia Pacific,South Korea,Electronics,Laptops,Government,3,2949.65,8848.95,6753.95,2095.0,23.68
ORD-08724,2022-01-22,2022,Q1,1,January,North America,Canada,Furniture,Office Chairs,Consumer,1,163.13,163.13,118.84,44.29,27.15
ORD-01631,2022-01-22,2022,Q1,1,January,Latin America,Brazil,Office Supplies,Paper & Notebooks,Corporate,2,38.06,76.12,49.19,26.93,35.38
ORD-02574,2022-01-22,2022,Q1,1,January,Latin America,Chile,Clothing,Sportswear,Corporate,1,105.7,105.7,39.84,65.86,62.31
ORD-04352,2022-01-23,2022,Q1,1,January,North America,United States,Clothing,Formal Wear,Government,1,147.22,147.22,83.16,64.06,43.52
ORD-03267,2022-01-23,2022,Q1,1,January,Europe,United Kingdom,Clothing,Formal Wear,Consumer,1,76.19,76.19,41.33,34.86,45.76
ORD-02648,2022-01-23,2022,Q1,1,January,Asia Pacific,China,Clothing,Sportswear,Government,1,69.76,69.76,26.61,43.15,61.85
ORD-08393,2022-01-23,2022,Q1,1,January,Asia Pacific,Australia,Office Supplies,Paper & Notebooks,Small Business,5,8.32,41.6,22.96,18.64,44.81
ORD-00014,2022-01-24,2022,Q1,1,January,North America,Canada,Clothing,Accessories,Small Business,1,42.74,42.74,24.42,18.32,42.86
ORD-03430,2022-01-24,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Printers & Ink,Consumer,1,83.41,83.41,45.51,37.9,45.43
ORD-04189,2022-01-24,2022,Q1,1,January,North America,Mexico,Furniture,Office Chairs,Government,1,561.26,561.26,393.12,168.14,29.96
ORD-04597,2022-01-24,2022,Q1,1,January,Latin America,Colombia,Furniture,Desks,Corporate,2,409.19,818.38,511.63,306.75,37.48
ORD-08878,2022-01-24,2022,Q1,1,January,Latin America,Brazil,Furniture,Storage,Small Business,1,104.66,104.66,68.15,36.51,34.89
ORD-00342,2022-01-24,2022,Q1,1,January,Asia Pacific,China,Electronics,Laptops,Corporate,1,1078.52,1078.52,762.56,315.96,29.3
ORD-05410,2022-01-24,2022,Q1,1,January,North America,Mexico,Furniture,Office Chairs,Corporate,1,573.42,573.42,421.44,151.98,26.5
ORD-04638,2022-01-25,2022,Q1,1,January,Europe,Spain,Clothing,Formal Wear,Government,1,236.43,236.43,89.28,147.15,62.24
ORD-04908,2022-01-25,2022,Q1,1,January,Asia Pacific,China,Electronics,Smartphones,Government,1,1424.62,1424.62,1002.59,422.03,29.62
ORD-09858,2022-01-25,2022,Q1,1,January,Europe,Germany,Furniture,Storage,Corporate,1,378.92,378.92,223.45,155.47,41.03
ORD-01646,2022-01-25,2022,Q1,1,January,North America,Mexico,Clothing,Formal Wear,Government,2,471.23,942.46,406.55,535.91,56.86
ORD-03461,2022-01-25,2022,Q1,1,January,Europe,Italy,Clothing,Casual Wear,Consumer,1,32.92,32.92,18.47,14.45,43.9
ORD-02650,2022-01-25,2022,Q1,1,January,Europe,Spain,Clothing,Sportswear,Consumer,1,78.59,78.59,47.09,31.5,40.08
ORD-09331,2022-01-25,2022,Q1,1,January,North America,United States,Electronics,Laptops,Corporate,1,2230.5,2230.5,1859.33,371.17,16.64
ORD-08896,2022-01-25,2022,Q1,1,January,Latin America,Colombia,Clothing,Accessories,Consumer,1,12.77,12.77,7.47,5.3,41.52
ORD-01466,2022-01-25,2022,Q1,1,January,Europe,Germany,Furniture,Storage,Corporate,1,163.01,163.01,98.75,64.26,39.42
ORD-03642,2022-01-25,2022,Q1,1,January,North America,Canada,Office Supplies,Paper & Notebooks,Corporate,3,21.75,65.25,40.47,24.78,37.97
ORD-00737,2022-01-26,2022,Q1,1,January,North America,Canada,Clothing,Casual Wear,Consumer,1,44.04,44.04,21.95,22.09,50.17
ORD-08927,2022-01-26,2022,Q1,1,January,North America,United States,Clothing,Sportswear,Consumer,1,72.18,72.18,40.33,31.85,44.13
ORD-01440,2022-01-26,2022,Q1,1,January,Latin America,Chile,Office Supplies,Printers & Ink,Government,1,162.89,162.89,95.47,67.42,41.39
ORD-05159,2022-01-26,2022,Q1,1,January,Latin America,Colombia,Furniture,Lighting,Corporate,1,84.74,84.74,50.4,34.34,40.52
ORD-03138,2022-01-26,2022,Q1,1,January,North America,Mexico,Clothing,Casual Wear,Government,2,96.67,193.34,91.34,102.0,52.76
ORD-05214,2022-01-26,2022,Q1,1,January,North America,United States,Furniture,Lighting,Corporate,2,91.25,182.5,115.03,67.47,36.97
ORD-02125,2022-01-26,2022,Q1,1,January,Latin America,Argentina,Electronics,Accessories,Small Business,6,63.09,378.54,318.31,60.23,15.91
ORD-00581,2022-01-27,2022,Q1,1,January,Asia Pacific,Japan,Office Supplies,Pens & Markers,Consumer,1,11.25,11.25,6.84,4.41,39.17
ORD-02220,2022-01-27,2022,Q1,1,January,Asia Pacific,South Korea,Furniture,Office Chairs,Corporate,1,232.93,232.93,145.16,87.77,37.68
ORD-07731,2022-01-27,2022,Q1,1,January,North America,United States,Office Supplies,Printers & Ink,Small Business,1,98.77,98.77,46.51,52.26,52.91
ORD-08311,2022-01-27,2022,Q1,1,January,Europe,Germany,Clothing,Formal Wear,Corporate,1,323.04,323.04,161.18,161.86,50.11
ORD-08003,2022-01-27,2022,Q1,1,January,Europe,France,Electronics,Laptops,Corporate,1,2240.77,2240.77,1623.36,617.41,27.55
ORD-06333,2022-01-27,2022,Q1,1,January,Europe,United Kingdom,Office Supplies,Pens & Markers,Government,1,31.05,31.05,19.4,11.65,37.53
ORD-04483,2022-01-27,2022,Q1,1,January,Asia Pacific,India,Electronics,Laptops,Corporate,1,2441.08,2441.08,1769.24,671.84,27.52
ORD-04531,2022-01-27,2022,Q1,1,January,Europe,France,Electronics,Smartphones,Government,1,842.95,842.95,654.7,188.25,22.33
ORD-03408,2022-01-28,2022,Q1,1,January,Latin America,Colombia,Office Supplies,Pens & Markers,Corporate,9,18.47,166.23,95.67,70.56,42.45
ORD-04845,2022-01-28,2022,Q1,1,January,Europe,Spain,Clothing,Sportswear,Consumer,1,71.47,71.47,33.95,37.52,52.5
ORD-01148,2022-01-28,2022,Q1,1,January,Asia Pacific,India,Clothing,Sportswear,Government,1,94.5,94.5,53.02,41.48,43.9
ORD-03233,2022-01-28,2022,Q1,1,January,Europe,France,Clothing,Accessories,Consumer,1,35.02,35.02,20.69,14.33,40.92
ORD-05825,2022-01-28,2022,Q1,1,January,North America,United States,Furniture,Lighting,Small Business,1,80.82,80.82,49.43,31.39,38.84
ORD-01245,2022-01-28,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Organizers,Government,2,81.53,163.06,96.17,66.89,41.02
ORD-08795,2022-01-28,2022,Q1,1,January,Latin America,Brazil,Electronics,Accessories,Consumer,1,30.79,30.79,23.34,7.45,24.19
ORD-05086,2022-01-28,2022,Q1,1,January,North America,Canada,Office Supplies,Printers & Ink,Small Business,1,144.6,144.6,84.39,60.21,41.64
ORD-09694,2022-01-28,2022,Q1,1,January,Europe,Italy,Office Supplies,Paper & Notebooks,Small Business,2,22.16,44.32,25.54,18.78,42.38
ORD-07128,2022-01-29,2022,Q1,1,January,Latin America,Brazil,Electronics,Smartphones,Corporate,1,419.91,419.91,299.01,120.9,28.79
ORD-00427,2022-01-29,2022,Q1,1,January,Latin America,Brazil,Electronics,Smartphones,Small Business,1,668.16,668.16,492.08,176.08,26.35
ORD-01855,2022-01-29,2022,Q1,1,January,Europe,United Kingdom,Office Supplies,Pens & Markers,Government,4,18.93,75.72,37.67,38.05,50.25
ORD-08607,2022-01-29,2022,Q1,1,January,Latin America,Colombia,Electronics,Tablets,Corporate,1,530.26,530.26,401.0,129.26,24.38
ORD-08649,2022-01-29,2022,Q1,1,January,Latin America,Brazil,Furniture,Desks,Small Business,2,129.75,259.5,157.47,102.03,39.32
ORD-08138,2022-01-29,2022,Q1,1,January,North America,Canada,Furniture,Lighting,Small Business,5,65.51,327.55,197.65,129.9,39.66
ORD-05821,2022-01-29,2022,Q1,1,January,Asia Pacific,South Korea,Furniture,Lighting,Government,2,137.93,275.86,176.02,99.84,36.19
ORD-09340,2022-01-30,2022,Q1,1,January,Asia Pacific,China,Furniture,Office Chairs,Consumer,1,87.7,87.7,60.65,27.05,30.84
ORD-09872,2022-01-30,2022,Q1,1,January,Europe,United Kingdom,Electronics,Accessories,Government,1,45.31,45.31,33.42,11.89,26.24
ORD-09995,2022-01-30,2022,Q1,1,January,Europe,Spain,Office Supplies,Printers & Ink,Corporate,1,291.34,291.34,177.21,114.13,39.18
ORD-09039,2022-01-30,2022,Q1,1,January,Latin America,Brazil,Office Supplies,Paper & Notebooks,Government,2,6.94,13.88,8.99,4.89,35.24
ORD-04924,2022-01-30,2022,Q1,1,January,North America,Canada,Electronics,Smartphones,Consumer,3,251.77,755.31,537.83,217.48,28.79
ORD-00734,2022-01-30,2022,Q1,1,January,Europe,Spain,Clothing,Accessories,Small Business,1,45.42,45.42,18.89,26.53,58.4
ORD-01182,2022-01-30,2022,Q1,1,January,Latin America,Argentina,Office Supplies,Pens & Markers,Corporate,1,13.0,13.0,7.5,5.5,42.28
ORD-02497,2022-01-30,2022,Q1,1,January,North America,United States,Furniture,Lighting,Corporate,1,91.08,91.08,62.32,28.76,31.58
ORD-02394,2022-01-30,2022,Q1,1,January,North America,Mexico,Office Supplies,Printers & Ink,Corporate,1,87.34,87.34,40.0,47.34,54.2
ORD-09965,2022-01-30,2022,Q1,1,January,North America,Canada,Furniture,Desks,Consumer,1,421.15,421.15,237.48,183.67,43.61
ORD-00715,2022-01-30,2022,Q1,1,January,North America,Canada,Electronics,Smartphones,Corporate,1,537.8,537.8,453.1,84.7,15.75
ORD-08001,2022-01-30,2022,Q1,1,January,Asia Pacific,South Korea,Furniture,Desks,Small Business,2,609.32,1218.64,854.31,364.33,29.9
ORD-04419,2022-01-31,2022,Q1,1,January,Asia Pacific,South Korea,Clothing,Accessories,Government,1,104.3,104.3,51.65,52.65,50.48
ORD-07247,2022-01-31,2022,Q1,1,January,Asia Pacific,India,Electronics,Tablets,Government,1,292.49,292.49,221.47,71.02,24.28
ORD-07547,2022-01-31,2022,Q1,1,January,Asia Pacific,South Korea,Clothing,Sportswear,Small Business,2,104.19,208.38,73.54,134.84,64.71
ORD-06367,2022-01-31,2022,Q1,1,January,Latin America,Brazil,Office Supplies,Paper & Notebooks,Government,1,16.33,16.33,7.96,8.37,51.28
ORD-00027,2022-01-31,2022,Q1,1,January,Europe,Germany,Clothing,Formal Wear,Consumer,1,156.03,156.03,57.48,98.55,63.16
ORD-05851,2022-01-31,2022,Q1,1,January,Europe,Spain,Office Supplies,Pens & Markers,Small Business,1,10.0,10.0,6.09,3.91,39.12
ORD-06557,2022-01-31,2022,Q1,1,January,North America,Canada,Clothing,Formal Wear,Corporate,1,357.03,357.03,143.85,213.18,59.71
ORD-05602,2022-01-31,2022,Q1,1,January,Europe,France,Clothing,Formal Wear,Consumer,1,150.11,150.11,68.21,81.9,54.56
ORD-02528,2022-01-31,2022,Q1,1,January,Europe,Spain,Electronics,Smartphones,Small Business,5,257.52,1287.6,906.15,381.45,29.62
ORD-04501,2022-02-01,2022,Q1,2,February,Europe,France,Office Supplies,Pens & Markers,Government,1,33.53,33.53,17.91,15.62,46.58
ORD-03894,2022-02-01,2022,Q1,2,February,Asia Pacific,Australia,Furniture,Office Chairs,Consumer,1,269.37,269.37,197.63,71.74,26.63
ORD-07176,2022-02-01,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Organizers,Small Business,1,12.12,12.12,7.15,4.97,40.97
ORD-05592,2022-02-01,2022,Q1,2,February,Latin America,Colombia,Electronics,Accessories,Government,1,144.24,144.24,112.98,31.26,21.67
ORD-00109,2022-02-01,2022,Q1,2,February,Asia Pacific,Japan,Clothing,Formal Wear,Government,1,373.42,373.42,185.78,187.64,50.25
ORD-00271,2022-02-02,2022,Q1,2,February,Latin America,Colombia,Electronics,Accessories,Government,2,25.03,50.06,38.41,11.65,23.27
ORD-04655,2022-02-02,2022,Q1,2,February,North America,Canada,Electronics,Laptops,Small Business,1,676.44,676.44,546.3,130.14,19.24
ORD-03271,2022-02-02,2022,Q1,2,February,North America,Canada,Electronics,Smartphones,Government,1,1253.77,1253.77,1057.45,196.32,15.66
ORD-03545,2022-02-02,2022,Q1,2,February,North America,United States,Office Supplies,Paper & Notebooks,Corporate,2,37.1,74.2,44.28,29.92,40.33
ORD-01513,2022-02-02,2022,Q1,2,February,Asia Pacific,China,Electronics,Accessories,Government,4,172.4,689.6,557.74,131.86,19.12
ORD-07156,2022-02-02,2022,Q1,2,February,Asia Pacific,Australia,Electronics,Smartphones,Government,2,956.38,1912.76,1448.13,464.63,24.29
ORD-03043,2022-02-02,2022,Q1,2,February,Latin America,Argentina,Furniture,Storage,Small Business,1,51.35,51.35,31.19,20.16,39.27
ORD-00134,2022-02-02,2022,Q1,2,February,Europe,Germany,Office Supplies,Pens & Markers,Small Business,1,4.62,4.62,2.95,1.67,36.05
ORD-04091,2022-02-02,2022,Q1,2,February,Asia Pacific,Australia,Electronics,Laptops,Consumer,1,523.89,523.89,377.87,146.02,27.87
ORD-04361,2022-02-02,2022,Q1,2,February,Asia Pacific,China,Clothing,Accessories,Corporate,1,25.36,25.36,14.96,10.4,41.02
ORD-06529,2022-02-03,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Printers & Ink,Small Business,1,45.81,45.81,27.96,17.85,38.96
ORD-03802,2022-02-03,2022,Q1,2,February,Asia Pacific,Japan,Clothing,Accessories,Government,4,108.51,434.04,189.62,244.42,56.31
ORD-08851,2022-02-03,2022,Q1,2,February,Asia Pacific,South Korea,Furniture,Lighting,Consumer,3,34.57,103.71,70.54,33.17,31.98
ORD-01776,2022-02-03,2022,Q1,2,February,Europe,United Kingdom,Clothing,Casual Wear,Corporate,1,137.07,137.07,51.28,85.79,62.59
ORD-01498,2022-02-03,2022,Q1,2,February,Latin America,Chile,Electronics,Laptops,Small Business,1,1057.03,1057.03,740.61,316.42,29.93
ORD-04146,2022-02-03,2022,Q1,2,February,North America,Canada,Furniture,Desks,Consumer,1,478.52,478.52,310.67,167.85,35.08
ORD-09315,2022-02-03,2022,Q1,2,February,North America,Canada,Office Supplies,Paper & Notebooks,Corporate,1,42.67,42.67,19.95,22.72,53.24
ORD-08473,2022-02-03,2022,Q1,2,February,Latin America,Argentina,Furniture,Lighting,Government,1,125.01,125.01,76.39,48.62,38.89
ORD-02139,2022-02-03,2022,Q1,2,February,North America,United States,Furniture,Desks,Consumer,1,105.21,105.21,67.92,37.29,35.44
ORD-08706,2022-02-03,2022,Q1,2,February,North America,Canada,Furniture,Office Chairs,Small Business,1,151.01,151.01,89.85,61.16,40.5
ORD-01652,2022-02-03,2022,Q1,2,February,Europe,France,Furniture,Desks,Consumer,1,236.52,236.52,170.3,66.22,28.0
ORD-01511,2022-02-03,2022,Q1,2,February,Asia Pacific,India,Office Supplies,Paper & Notebooks,Government,2,6.39,12.78,6.25,6.53,51.07
ORD-03877,2022-02-04,2022,Q1,2,February,Europe,Germany,Office Supplies,Organizers,Government,1,39.67,39.67,18.16,21.51,54.21
ORD-09255,2022-02-04,2022,Q1,2,February,North America,Canada,Office Supplies,Organizers,Small Business,2,41.98,83.96,50.77,33.19,39.53
ORD-04477,2022-02-04,2022,Q1,2,February,North America,Mexico,Clothing,Casual Wear,Government,1,154.55,154.55,78.71,75.84,49.07
ORD-04844,2022-02-04,2022,Q1,2,February,Europe,Italy,Office Supplies,Organizers,Small Business,1,17.77,17.77,8.29,9.48,53.36
ORD-09454,2022-02-04,2022,Q1,2,February,Latin America,Brazil,Office Supplies,Organizers,Corporate,1,53.42,53.42,25.37,28.05,52.51
ORD-02829,2022-02-04,2022,Q1,2,February,Latin America,Chile,Furniture,Office Chairs,Corporate,1,595.41,595.41,399.09,196.32,32.97
ORD-02040,2022-02-04,2022,Q1,2,February,North America,United States,Office Supplies,Pens & Markers,Government,1,28.75,28.75,17.37,11.38,39.58
ORD-02047,2022-02-04,2022,Q1,2,February,Asia Pacific,Japan,Furniture,Office Chairs,Consumer,1,220.2,220.2,125.16,95.04,43.16
ORD-06437,2022-02-04,2022,Q1,2,February,Asia Pacific,China,Furniture,Office Chairs,Small Business,1,204.25,204.25,145.96,58.29,28.54
ORD-05439,2022-02-04,2022,Q1,2,February,Europe,Italy,Electronics,Laptops,Small Business,1,1379.48,1379.48,1099.53,279.95,20.29
ORD-02532,2022-02-05,2022,Q1,2,February,Asia Pacific,China,Office Supplies,Organizers,Corporate,2,77.89,155.78,80.7,75.08,48.2
ORD-07994,2022-02-05,2022,Q1,2,February,Asia Pacific,India,Furniture,Storage,Small Business,1,71.5,71.5,48.83,22.67,31.7
ORD-05275,2022-02-05,2022,Q1,2,February,Latin America,Chile,Furniture,Office Chairs,Consumer,1,145.38,145.38,84.48,60.9,41.89
ORD-03615,2022-02-05,2022,Q1,2,February,Europe,Italy,Clothing,Casual Wear,Government,1,52.66,52.66,22.57,30.09,57.14
ORD-07346,2022-02-05,2022,Q1,2,February,Latin America,Brazil,Furniture,Desks,Small Business,1,147.24,147.24,108.02,39.22,26.64
ORD-09579,2022-02-05,2022,Q1,2,February,North America,Canada,Clothing,Formal Wear,Small Business,1,218.18,218.18,93.13,125.05,57.31
ORD-07329,2022-02-06,2022,Q1,2,February,North America,United States,Furniture,Lighting,Consumer,1,35.91,35.91,22.33,13.58,37.82
ORD-02515,2022-02-06,2022,Q1,2,February,Latin America,Brazil,Furniture,Storage,Small Business,1,103.08,103.08,59.45,43.63,42.33
ORD-04793,2022-02-06,2022,Q1,2,February,North America,Canada,Clothing,Formal Wear,Corporate,1,153.54,153.54,68.07,85.47,55.67
ORD-06156,2022-02-06,2022,Q1,2,February,Latin America,Chile,Clothing,Sportswear,Corporate,1,33.55,33.55,18.56,14.99,44.68
ORD-04887,2022-02-06,2022,Q1,2,February,Asia Pacific,South Korea,Clothing,Accessories,Small Business,1,45.84,45.84,23.4,22.44,48.96
ORD-01658,2022-02-06,2022,Q1,2,February,Asia Pacific,China,Office Supplies,Printers & Ink,Consumer,1,64.71,64.71,36.66,28.05,43.34
ORD-02344,2022-02-07,2022,Q1,2,February,Europe,United Kingdom,Office Supplies,Organizers,Government,1,37.6,37.6,18.12,19.48,51.81
ORD-05483,2022-02-07,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Sportswear,Corporate,1,148.69,148.69,83.65,65.04,43.74
ORD-06985,2022-02-07,2022,Q1,2,February,North America,Canada,Furniture,Storage,Government,2,469.47,938.94,643.7,295.24,31.44
ORD-05036,2022-02-07,2022,Q1,2,February,North America,Mexico,Electronics,Accessories,Small Business,1,59.78,59.78,45.8,13.98,23.39
ORD-02498,2022-02-07,2022,Q1,2,February,Europe,France,Electronics,Laptops,Consumer,3,693.01,2079.03,1649.64,429.39,20.65
ORD-07316,2022-02-07,2022,Q1,2,February,Asia Pacific,Australia,Furniture,Desks,Small Business,6,644.08,3864.48,2168.46,1696.02,43.89
ORD-04481,2022-02-07,2022,Q1,2,February,North America,United States,Furniture,Lighting,Corporate,1,67.06,67.06,48.59,18.47,27.55
ORD-07113,2022-02-07,2022,Q1,2,February,Europe,Italy,Furniture,Lighting,Consumer,1,65.75,65.75,43.36,22.39,34.06
ORD-02536,2022-02-07,2022,Q1,2,February,Latin America,Brazil,Clothing,Accessories,Small Business,2,24.76,49.52,28.49,21.03,42.46
ORD-03566,2022-02-08,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Organizers,Consumer,1,14.91,14.91,8.39,6.52,43.72
ORD-05197,2022-02-08,2022,Q1,2,February,North America,Canada,Furniture,Desks,Small Business,2,127.39,254.78,154.93,99.85,39.19
ORD-07304,2022-02-08,2022,Q1,2,February,Asia Pacific,Japan,Clothing,Sportswear,Consumer,3,45.56,136.68,60.4,76.28,55.81
ORD-05360,2022-02-08,2022,Q1,2,February,North America,United States,Office Supplies,Printers & Ink,Consumer,1,75.98,75.98,39.56,36.42,47.93
ORD-09458,2022-02-08,2022,Q1,2,February,Europe,Italy,Electronics,Accessories,Corporate,3,59.9,179.7,140.62,39.08,21.75
ORD-06523,2022-02-08,2022,Q1,2,February,Latin America,Brazil,Electronics,Laptops,Consumer,2,923.29,1846.58,1403.83,442.75,23.98
ORD-08146,2022-02-08,2022,Q1,2,February,Europe,Germany,Office Supplies,Paper & Notebooks,Government,1,38.76,38.76,22.07,16.69,43.06
ORD-05370,2022-02-08,2022,Q1,2,February,Europe,Spain,Electronics,Laptops,Corporate,1,1404.1,1404.1,1012.67,391.43,27.88
ORD-09136,2022-02-08,2022,Q1,2,February,Europe,United Kingdom,Office Supplies,Pens & Markers,Corporate,1,16.83,16.83,8.78,8.05,47.81
